Reading,Swindon,02/01/2024,17:45:00,18:30:00,18:30:00,On Time,;;;;;;;;
Birmingham New Street,Stafford,02/01/2024,17:45:00,18:15:00,18:15:00,On Time,;;;;;;;;
London Kings Cross,York,02/01/2024,17:15:00,19:05:00,19:05:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,02/01/2024,17:15:00,17:45:00,17:45:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,02/01/2024,17:45:00,18:15:00,18:15:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,02/01/2024,17:45:00,18:15:00,18:15:00,On Time,;;;;;;;;
Liverpool Lime Street,London Euston,03/01/2024,15:30:00,17:45:00,18:14:00,Delayed,Staffing;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,02/01/2024,17:45:00,18:15:00,18:15:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,03/01/2024,14:45:00,15:15:00,15:15:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,03/01/2024,14:45:00,15:15:00,15:15:00,On Time,;;;;;;;;
York,Edinburgh,03/01/2024,14:45:00,17:15:00,17:15:00,On Time,;;;;;;;;
London Kings Cross,York,03/01/2024,15:00:00,16:50:00,16:50:00,On Time,;;;;;;;;
London Paddington,Reading,03/01/2024,15:00:00,16:00:00,16:00:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,03/01/2024,15:30:00,16:50:00,,Cancelled,Weather Conditions;;;;;;;;
Reading,London Paddington,03/01/2024,15:30:00,15:55:00,15:55:00,On Time,;;;;;;;;
Reading,London Paddington,03/01/2024,15:30:00,15:55:00,15:55:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,03/01/2024,15:30:00,16:50:00,,Cancelled,Weather Conditions;;;;;;;;
London St Pancras,Birmingham New Street,02/01/2024,18:45:00,20:05:00,20:05:00,On Time,;;;;;;;;
Birmingham New Street,Stafford,02/01/2024,18:45:00,19:15:00,19:15:00,On Time,;;;;;;;;
Birmingham New Street,Tamworth,02/01/2024,18:45:00,19:05:00,19:05:00,On Time,;;;;;;;;
London St Pancras,Wolverhampton,02/01/2024,18:45:00,20:15:00,20:15:00,On Time,;;;;;;;;
London Paddington,Reading,03/01/2024,15:45:00,16:45:00,16:45:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,02/01/2024,18:45:00,19:15:00,19:15:00,On Time,;;;;;;;;
London Euston,Manchester Piccadilly,02/01/2024,18:45:00,20:35:00,20:35:00,On Time,;;;;;;;;
Liverpool Lime Street,Crewe,02/01/2024,18:45:00,19:20:00,19:20:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,02/01/2024,18:45:00,20:05:00,20:05:00,On Time,;;;;;;;;
London St Pancras,Wolverhampton,02/01/2024,18:45:00,20:15:00,20:15:00,On Time,;;;;;;;;
London Paddington,Reading,03/01/2024,16:00:00,17:00:00,17:00:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,03/01/2024,16:00:00,17:20:00,17:20:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,03/01/2024,16:00:00,16:30:00,16:30:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,03/01/2024,16:00:00,17:20:00,17:20:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,03/01/2024,16:00:00,17:20:00,17:20:00,On Time,;;;;;;;;
London Kings Cross,York,03/01/2024,16:00:00,17:50:00,17:50:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,02/01/2024,19:00:00,20:20:00,20:20:00,On Time,;;;;;;;;
London Kings Cross,York,03/01/2024,16:15:00,18:05:00,18:05:00,On Time,;;;;;;;;
Birmingham New Street,Manchester Piccadilly,03/01/2024,16:15:00,17:35:00,17:35:00,On Time,;;;;;;;;
Liverpool Lime Street,Leeds,03/01/2024,16:30:00,18:00:00,18:00:00,On Time,;;;;;;;;
London Kings Cross,York,02/01/2024,19:30:00,21:20:00,21:20:00,On Time,;;;;;;;;
Manchester Piccadilly,London Kings Cross,03/01/2024,16:30:00,18:45:00,18:45:00,On Time,;;;;;;;;
Liverpool Lime Street,London Euston,03/01/2024,17:30:00,19:45:00,20:10:00,Delayed,Technical Issue;;;;;;;;
Liverpool Lime Street,Leeds,03/01/2024,16:30:00,18:00:00,18:00:00,On Time,;;;;;;;;
London St Pancras,Leicester,02/01/2024,18:45:00,19:45:00,19:45:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,02/01/2024,19:45:00,20:15:00,20:15:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,02/01/2024,18:45:00,19:15:00,19:15:00,On Time,;;;;;;;;
London Kings Cross,York,03/01/2024,17:00:00,18:50:00,18:50:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,02/01/2024,20:00:00,20:30:00,20:30:00,On Time,;;;;;;;;
London Kings Cross,York,03/01/2024,17:00:00,18:50:00,18:50:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,03/01/2024,17:00:00,17:30:00,17:30:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,03/01/2024,17:15:00,18:35:00,18:35:00,On Time,;;;;;;;;
London Kings Cross,York,03/01/2024,17:15:00,19:05:00,19:05:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,02/01/2024,20:15:00,20:45:00,20:45:00,On Time,;;;;;;;;
London Kings Cross,Liverpool Lime Street,02/01/2024,20:15:00,22:30:00,22:30:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,03/01/2024,17:45:00,19:05:00,19:05:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,03/01/2024,17:45:00,18:15:00,18:15:00,On Time,;;;;;;;;
Reading,Swindon,03/01/2024,17:45:00,18:30:00,18:30:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,03/01/2024,18:45:00,19:15:00,,Cancelled,Staff Shortage;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,03/01/2024,17:45:00,18:15:00,18:15:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,03/01/2024,17:45:00,19:05:00,,Cancelled,Technical Issue;;;;;;;;
London Paddington,Reading,03/01/2024,18:30:00,19:30:00,19:30:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,02/01/2024,21:30:00,22:00:00,22:00:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,03/01/2024,18:30:00,19:00:00,19:00:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,02/01/2024,21:30:00,22:00:00,22:00:00,On Time,;;;;;;;;
London Kings Cross,York,03/01/2024,18:30:00,20:20:00,20:20:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,02/01/2024,21:30:00,22:50:00,,Cancelled,Staff Shortage;;;;;;;;
London St Pancras,Birmingham New Street,03/01/2024,18:45:00,20:05:00,20:05:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,03/01/2024,18:45:00,19:15:00,,Cancelled,Staff Shortage;;;;;;;;
Birmingham New Street,Tamworth,03/01/2024,18:45:00,19:05:00,19:05:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,03/01/2024,18:45:00,20:05:00,20:05:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,03/01/2024,18:45:00,19:15:00,,Cancelled,Staff Shortage;;;;;;;;
Birmingham New Street,Nuneaton,03/01/2024,18:45:00,19:05:00,19:05:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,03/01/2024,18:45:00,20:05:00,20:05:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,03/01/2024,18:45:00,19:15:00,,Cancelled,Staff Shortage;;;;;;;;
Birmingham New Street,Nuneaton,03/01/2024,18:45:00,19:05:00,19:05:00,On Time,;;;;;;;;
Birmingham New Street,Nuneaton,03/01/2024,18:45:00,19:05:00,19:05:00,On Time,;;;;;;;;
London Euston,Manchester Piccadilly,03/01/2024,18:45:00,20:35:00,20:35:00,On Time,;;;;;;;;
London Kings Cross,York,03/01/2024,17:45:00,19:35:00,19:35:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,03/01/2024,18:45:00,20:05:00,20:05:00,On Time,;;;;;;;;
London Paddington,Reading,03/01/2024,17:45:00,18:45:00,18:45:00,On Time,;;;;;;;;
Birmingham New Street,Stafford,03/01/2024,17:45:00,18:15:00,18:15:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,03/01/2024,18:45:00,20:05:00,20:05:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,03/01/2024,18:45:00,20:05:00,20:05:00,On Time,;;;;;;;;
London Kings Cross,York,02/01/2024,22:00:00,23:50:00,23:50:00,On Time,;;;;;;;;
London Kings Cross,York,02/01/2024,22:15:00,00:05:00,00:05:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,03/01/2024,19:15:00,19:45:00,19:45:00,On Time,;;;;;;;;
London Kings Cross,York,03/01/2024,19:30:00,21:20:00,21:20:00,On Time,;;;;;;;;
London Paddington,Reading,03/01/2024,20:00:00,21:00:00,21:00:00,On Time,;;;;;;;;
London Paddington,Reading,03/01/2024,20:00:00,21:00:00,21:00:00,On Time,;;;;;;;;
London Paddington,Reading,03/01/2024,20:00:00,21:00:00,21:00:00,On Time,;;;;;;;;
London Paddington,Reading,03/01/2024,20:00:00,21:00:00,21:00:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,03/01/2024,20:15:00,20:45:00,20:45:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,03/01/2024,20:15:00,20:45:00,20:45:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,03/01/2024,20:15:00,20:45:00,20:45:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,03/01/2024,00:00:00,00:30:00,00:30:00,On Time,;;;;;;;;
Birmingham New Street,London St Pancras,03/01/2024,00:15:00,01:35:00,,Cancelled,Staff Shortage;;;;;;;;
London Paddington,Reading,03/01/2024,21:30:00,22:30:00,22:30:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,03/01/2024,00:30:00,01:00:00,01:00:00,On Time,;;;;;;;;
London Kings Cross,York,03/01/2024,00:30:00,02:20:00,02:20:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,03/01/2024,21:30:00,22:00:00,22:00:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,03/01/2024,21:30:00,22:00:00,22:00:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,03/01/2024,21:30:00,22:00:00,22:00:00,On Time,;;;;;;;;
London Paddington,Reading,03/01/2024,22:00:00,23:00:00,23:00:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,03/01/2024,22:15:00,23:35:00,23:35:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,03/01/2024,01:30:00,02:00:00,02:00:00,On Time,;;;;;;;;
London Euston,Manchester Piccadilly,03/01/2024,22:30:00,00:20:00,00:20:00,On Time,;;;;;;;;
London Paddington,Reading,03/01/2024,01:30:00,02:30:00,02:30:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,03/01/2024,22:30:00,23:50:00,23:50:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,03/01/2024,01:30:00,02:00:00,02:00:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,03/01/2024,01:30:00,02:00:00,02:00:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,03/01/2024,01:45:00,02:15:00,02:15:00,On Time,;;;;;;;;
York,Durham,03/01/2024,01:45:00,02:35:00,02:35:00,On Time,;;;;;;;;
London Paddington,Reading,03/01/2024,23:15:00,00:15:00,00:15:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,03/01/2024,02:45:00,04:05:00,04:05:00,On Time,;;;;;;;;
York,Durham,04/01/2024,23:45:00,00:35:00,00:35:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,03/01/2024,02:45:00,04:05:00,04:05:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,03/01/2024,02:45:00,04:05:00,04:05:00,On Time,;;;;;;;;
York,Durham,03/01/2024,23:45:00,00:35:00,00:35:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,03/01/2024,03:00:00,03:30:00,03:30:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,04/01/2024,00:15:00,00:45:00,00:45:00,On Time,;;;;;;;;
London Paddington,Reading,03/01/2024,03:15:00,04:15:00,04:15:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,04/01/2024,00:15:00,00:45:00,00:45:00,On Time,;;;;;;;;
Birmingham New Street,Reading,03/01/2024,03:30:00,05:00:00,05:00:00,On Time,;;;;;;;;
York,Durham,03/01/2024,03:30:00,04:20:00,04:32:00,Delayed,Weather Conditions;;;;;;;;
York,Birmingham New Street,03/01/2024,03:45:00,06:00:00,06:00:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,03/01/2024,04:00:00,04:30:00,04:30:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,03/01/2024,04:15:00,05:35:00,,Cancelled,Weather;;;;;;;;
London Euston,Birmingham New Street,03/01/2024,04:15:00,05:35:00,,Cancelled,Weather;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,04/01/2024,01:30:00,02:00:00,02:00:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,04/01/2024,01:45:00,03:05:00,03:05:00,On Time,;;;;;;;;
York,Durham,04/01/2024,01:45:00,02:35:00,,Cancelled,Signal failure;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,04/01/2024,01:45:00,02:15:00,02:15:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,03/01/2024,04:45:00,05:15:00,05:15:00,On Time,;;;;;;;;
London Kings Cross,York,03/01/2024,04:45:00,06:35:00,06:35:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,03/01/2024,05:00:00,05:30:00,05:30:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,04/01/2024,02:00:00,02:30:00,02:30:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,04/01/2024,02:15:00,03:35:00,03:35:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,04/01/2024,03:00:00,03:30:00,03:30:00,On Time,;;;;;;;;
London Kings Cross,York,03/01/2024,06:00:00,07:50:00,07:50:00,On Time,;;;;;;;;
Reading,Didcot,03/01/2024,06:15:00,06:30:00,06:30:00,On Time,;;;;;;;;
Reading,Oxford,03/01/2024,06:15:00,06:40:00,06:40:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,03/01/2024,06:15:00,06:45:00,,Cancelled,Signal Failure;;;;;;;;
London Kings Cross,York,03/01/2024,06:15:00,08:05:00,08:05:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,03/01/2024,06:15:00,06:45:00,,Cancelled,Signal Failure;;;;;;;;
York,Doncaster,03/01/2024,06:30:00,07:00:00,07:00:00,On Time,;;;;;;;;
Birmingham New Street,London St Pancras,03/01/2024,06:30:00,07:50:00,07:50:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,03/01/2024,06:30:00,07:50:00,07:50:00,On Time,;;;;;;;;
York,Doncaster,03/01/2024,06:30:00,07:00:00,07:00:00,On Time,;;;;;;;;
Birmingham New Street,London St Pancras,03/01/2024,06:30:00,07:50:00,07:50:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,03/01/2024,06:30:00,07:00:00,07:00:00,On Time,;;;;;;;;
London Paddington,Reading,03/01/2024,06:45:00,07:45:00,07:45:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,03/01/2024,06:45:00,07:15:00,07:15:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,03/01/2024,06:45:00,07:15:00,07:15:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,04/01/2024,03:45:00,05:05:00,05:05:00,On Time,;;;;;;;;
Birmingham New Street,London St Pancras,03/01/2024,07:00:00,08:20:00,08:20:00,On Time,;;;;;;;;
London Kings Cross,York,04/01/2024,04:00:00,05:50:00,05:50:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,03/01/2024,07:15:00,08:35:00,08:35:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,04/01/2024,04:15:00,05:35:00,05:35:00,On Time,;;;;;;;;
Manchester Piccadilly,London Paddington,04/01/2024,04:30:00,06:45:00,06:45:00,On Time,;;;;;;;;
Reading,Swindon,03/01/2024,07:30:00,08:15:00,08:15:00,On Time,;;;;;;;;
Reading,Swindon,03/01/2024,07:30:00,08:15:00,08:15:00,On Time,;;;;;;;;
London Kings Cross,York,03/01/2024,07:30:00,09:20:00,09:20:00,On Time,;;;;;;;;
Birmingham New Street,London St Pancras,04/01/2024,04:30:00,05:50:00,05:50:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,03/01/2024,07:30:00,08:00:00,08:00:00,On Time,;;;;;;;;
York,Doncaster,03/01/2024,07:30:00,08:00:00,08:00:00,On Time,;;;;;;;;
Reading,Swindon,03/01/2024,07:30:00,08:15:00,08:15:00,On Time,;;;;;;;;
Reading,Swindon,03/01/2024,07:30:00,08:15:00,08:15:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,03/01/2024,07:45:00,09:05:00,09:05:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,03/01/2024,07:45:00,09:05:00,09:05:00,On Time,;;;;;;;;
London Euston,Manchester Piccadilly,03/01/2024,08:00:00,09:50:00,09:50:00,On Time,;;;;;;;;
Liverpool Lime Street,London Euston,03/01/2024,08:00:00,10:15:00,11:09:00,Delayed,Weather;;;;;;;;
Liverpool Lime Street,London Euston,03/01/2024,08:00:00,10:15:00,11:09:00,Delayed,Weather;;;;;;;;
Liverpool Lime Street,London Euston,03/01/2024,08:00:00,10:15:00,11:09:00,Delayed,Weather;;;;;;;;
Liverpool Lime Street,London Euston,03/01/2024,08:00:00,10:15:00,11:09:00,Delayed,Weather;;;;;;;;
Birmingham New Street,Liverpool Lime Street,03/01/2024,08:00:00,09:30:00,09:30:00,On Time,;;;;;;;;
London Euston,Manchester Piccadilly,03/01/2024,08:00:00,09:50:00,09:50:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,03/01/2024,08:15:00,09:35:00,09:35:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,03/01/2024,08:30:00,09:00:00,09:00:00,On Time,;;;;;;;;
London Paddington,Reading,03/01/2024,08:30:00,09:30:00,09:30:00,On Time,;;;;;;;;
London Kings Cross,York,03/01/2024,07:30:00,09:20:00,09:20:00,On Time,;;;;;;;;
London Kings Cross,Liverpool Lime Street,04/01/2024,05:45:00,08:00:00,08:00:00,On Time,;;;;;;;;
London Paddington,Reading,03/01/2024,07:45:00,08:45:00,08:45:00,On Time,;;;;;;;;
London Paddington,Oxford,03/01/2024,07:45:00,09:15:00,09:15:00,On Time,;;;;;;;;
London Paddington,Reading,03/01/2024,07:45:00,08:45:00,08:45:00,On Time,;;;;;;;;
London Kings Cross,York,03/01/2024,07:45:00,09:35:00,09:35:00,On Time,;;;;;;;;
London Paddington,Oxford,03/01/2024,07:45:00,09:15:00,09:15:00,On Time,;;;;;;;;
London Paddington,Reading,03/01/2024,07:45:00,08:45:00,08:45:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,04/01/2024,05:45:00,06:15:00,06:39:00,Delayed,Signal Failure;;;;;;;;
London Paddington,Reading,03/01/2024,08:45:00,09:45:00,09:45:00,On Time,;;;;;;;;
London Paddington,Reading,03/01/2024,08:45:00,09:45:00,09:45:00,On Time,;;;;;;;;
London Paddington,Reading,03/01/2024,07:45:00,08:45:00,08:45:00,On Time,;;;;;;;;
London Paddington,Reading,03/01/2024,07:45:00,08:45:00,08:45:00,On Time,;;;;;;;;
London Paddington,Oxford,03/01/2024,07:45:00,09:15:00,09:15:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,03/01/2024,09:00:00,09:30:00,09:30:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,04/01/2024,06:15:00,06:45:00,06:45:00,On Time,;;;;;;;;
London Paddington,Reading,04/01/2024,06:15:00,07:15:00,07:15:00,On Time,;;;;;;;;
London Paddington,Reading,04/01/2024,06:15:00,07:15:00,07:15:00,On Time,;;;;;;;;
London Kings Cross,Edinburgh Waverley,03/01/2024,16:00:00,20:20:00,20:20:00,On Time,;;;;;;;;
London Paddington,Reading,04/01/2024,06:15:00,07:15:00,07:15:00,On Time,;;;;;;;;
London Kings Cross,Edinburgh Waverley,03/01/2024,16:00:00,20:20:00,20:20:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,04/01/2024,06:15:00,06:45:00,06:45:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,04/01/2024,06:15:00,06:45:00,06:45:00,On Time,;;;;;;;;
London Euston,Manchester Piccadilly,04/01/2024,06:30:00,08:20:00,,Cancelled,Weather;;;;;;;;
Birmingham New Street,London St Pancras,04/01/2024,06:30:00,07:50:00,07:50:00,On Time,;;;;;;;;
York,Doncaster,04/01/2024,06:30:00,07:00:00,07:00:00,On Time,;;;;;;;;
Birmingham New Street,Nuneaton,04/01/2024,06:30:00,06:50:00,06:50:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,04/01/2024,06:30:00,07:50:00,07:50:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,04/01/2024,06:30:00,07:50:00,07:50:00,On Time,;;;;;;;;
Liverpool Lime Street,Manchester Piccadilly,04/01/2024,06:45:00,07:15:00,07:15:00,On Time,;;;;;;;;
London Paddington,Oxford,04/01/2024,07:45:00,09:15:00,09:15:00,On Time,;;;;;;;;
London Paddington,Oxford,04/01/2024,07:45:00,09:15:00,09:15:00,On Time,;;;;;;;;
London Paddington,Reading,04/01/2024,07:45:00,08:45:00,08:45:00,On Time,;;;;;;;;
London Paddington,Reading,04/01/2024,07:45:00,08:45:00,08:45:00,On Time,;;;;;;;;
London Kings Cross,York,04/01/2024,07:15:00,09:05:00,09:05:00,On Time,;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,03/01/2024,10:30:00,11:00:00,11:00:00,On Time,;;;;;;;;
London Paddington,London Waterloo,04/01/2024,07:30:00,09:00:00,09:00:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,04/01/2024,07:30:00,08:50:00,08:50:00,On Time,;;;;;;;;
London Kings Cross,York,04/01/2024,07:30:00,09:20:00,,Cancelled,Signal failure;;;;;;;;
London Euston,Birmingham New Street,03/01/2024,10:30:00,11:50:00,11:50:00,On Time,;;;;;;;;
London St Pancras,Birmingham New Street,04/01/2024,07:30:00,08:50:00,08:50:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,03/01/2024,09:45:00,11:05:00,11:05:00,On Time,;;;;;;;;
Liverpool Lime Street,London Euston,04/01/2024,08:00:00,10:15:00,,Cancelled,Weather;;;;;;;;
London St Pancras,Birmingham New Street,03/01/2024,11:00:00,12:20:00,12:20:00,On Time,;;;;;;;;
Liverpool Lime Street,London Euston,04/01/2024,08:00:00,10:15:00,,Cancelled,Weather;;;;;;;;
London Euston,Manchester Piccadilly,04/01/2024,08:00:00,09:50:00,09:50:00,On Time,;;;;;;;;
Liverpool Lime Street,London Euston,04/01/2024,08:00:00,10:15:00,,Cancelled,Weather;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,03/01/2024,11:00:00,11:30:00,14:24:00,Delayed,Staff Shortage;;;;;;;;
Liverpool Lime Street,London Euston,04/01/2024,08:00:00,10:15:00,,Cancelled,Weather;;;;;;;;
Liverpool Lime Street,London Euston,04/01/2024,08:00:00,10:15:00,,Cancelled,Weather;;;;;;;;
London Euston,Manchester Piccadilly,04/01/2024,08:00:00,09:50:00,09:50:00,On Time,;;;;;;;;
Liverpool Lime Street,London Euston,04/01/2024,08:00:00,10:15:00,,Cancelled,Weather;;;;;;;;
Manchester Piccadilly,Liverpool Lime Street,03/01/2024,11:00:00,11:30:00,14:24:00,Delayed,Staff Shortage;;;;;;;;
Liverpool Lime Street,London Euston,04/01/2024,08:00:00,10:15:00,,Cancelled,Weather;;;;;;;;
Manchester Piccadilly,York,03/01/2024,11:00:00,12:30:00,12:30:00,On Time,;;;;;;;;
London Euston,Manchester Piccadilly,04/01/2024,08:00:00,09:50:00,09:50:00,On Time,;;;;;;;;
London Euston,Manchester Piccadilly,04/01/2024,07:45:00,09:35:00,09:35:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,03/01/2024,11:45:00,13:05:00,13:05:00,On Time,;;;;;;;;
London Paddington,Reading,04/01/2024,08:45:00,09:45:00,09:45:00,On Time,;;;;;;;;
London Euston,Birmingham New Street,03/01/2024,11:45:00,13:05:00,13:05:00,On Time,;;;;;;;;
Manchester Piccadilly,Leeds,04/01/2024,09:00:00,09:45:00,12:33:00,Delayed,Signal Failure;;;;;;;;
